Date,BHARTIARTL.NS,HDFCBANK.NS,INFY.NS,NIFTYBEES.NS,RELIANCE.NS,TCS.NS
2021-12-30 00:00:00+00:00,669.5200805664062,1409.0809326171875,1759.5108642578125,186.13999938964844,1070.395263671875,3514.0556640625
2021-12-31 00:00:00+00:00,673.90576171875,1426.3388671875,1754.77001953125,187.7899932861328,1074.50146484375,3518.38525390625
2022-01-03 00:00:00+00:00,681.2972412109375,1465.145263671875,1764.71630859375,190.72000122070312,1090.6995849609375,3593.113525390625
2022-01-04 00:00:00+00:00,687.3582153320312,1473.72607421875,1765.3670654296875,192.4600067138672,1115.314453125,3656.171142578125
2022-01-05 00:00:00+00:00,689.8713989257812,1508.72412109375,1714.7061767578125,193.33999633789062,1120.532470703125,3633.771484375
2022-01-06 00:00:00+00:00,700.1209106445312,1484.5242919921875,1689.7476806640625,191.9199981689453,1096.4393310546875,3583.41943359375
2022-01-07 00:00:00+00:00,694.5033569335938,1494.93701171875,1686.494140625,192.4199981689453,1105.287109375,3626.759521484375
2022-01-10 00:00:00+00:00,694.749755859375,1503.228515625,1720.37646484375,194.35000610351562,1106.194580078125,3651.559326171875
2022-01-11 00:00:00+00:00,693.271484375,1509.7364501953125,1724.884765625,194.69000244140625,1114.1575927734375,3685.48828125
2022-01-12 00:00:00+00:00,719.6343994140625,1500.8182373046875,1745.195556640625,196.1999969482422,1143.8995361328125,3632.783203125
2022-01-13 00:00:00+00:00,721.211181640625,1473.19580078125,1763.1826171875,197.0,1150.3424072265625,3668.54736328125
2022-01-14 00:00:00+00:00,710.1732177734375,1489.7308349609375,1793.4395751953125,197.36000061035156,1152.0213623046875,3734.664306640625
2022-01-17 00:00:00+00:00,718.0575561523438,1466.9288330078125,1802.8746337890625,198.02999877929688,1158.033203125,3782.66259765625
2022-01-18 00:00:00+00:00,704.0137329101562,1474.4010009765625,1785.4454345703125,195.97000122070312,1144.2171630859375,3755.79345703125
2022-01-19 00:00:00+00:00,693.517822265625,1463.98828125,1735.5284423828125,194.17999267578125,1144.12646484375,3690.7861328125
2022-01-20 00:00:00+00:00,705.048583984375,1454.8773193359375,1695.23193359375,192.17999267578125,1124.09423828125,3607.723876953125
2022-01-21 00:00:00+00:00,685.1900634765625,1467.025390625,1659.9088134765625,190.63999938964844,1124.2757568359375,3614.2763671875
2022-01-24 00:00:00+00:00,679.9175415039062,1433.328857421875,1614.45361328125,185.7899932861328,1078.9254150390625,3555.6806640625
2022-01-25 00:00:00+00:00,701.5498657226562,1434.6787109375,1600.835693359375,187.07000732421875,1076.8155517578125,3554.3134765625
2022-01-27 00:00:00+00:00,697.0164794921875,1422.0484619140625,1560.3531494140625,185.3300018310547,1060.8668212890625,3440.5634765625
2022-01-28 00:00:00+00:00,705.4426879882812,1410.7681884765625,1567.4178466796875,185.10000610351562,1059.8460693359375,3479.030029296875
2022-01-31 00:00:00+00:00,718.7473754882812,1432.4129638671875,1613.8956298828125,187.6300048828125,1082.872802734375,3522.587890625
2022-02-01 00:00:00+00:00,712.5878295898438,1443.3077392578125,1647.2203369140625,189.6999969482422,1079.288330078125,3583.305419921875
2022-02-02 00:00:00+00:00,714.558837890625,1476.2808837890625,1661.2103271484375,192.1199951171875,1081.489013671875,3635.678955078125
2022-02-03 00:00:00+00:00,711.2081298828125,1460.99951171875,1616.080322265625,190.00999450683594,1067.5140380859375,3605.88525390625
2022-02-04 00:00:00+00:00,709.7791137695312,1469.3392333984375,1618.4505615234375,189.58999633789062,1057.781494140625,3596.73974609375
2022-02-07 00:00:00+00:00,696.27734375,1415.4923095703125,1594.189208984375,186.33999633789062,1051.338623046875,3562.89306640625
2022-02-08 00:00:00+00:00,698.6426391601562,1409.41845703125,1596.3272705078125,186.80999755859375,1069.0113525390625,3529.376220703125
2022-02-09 00:00:00+00:00,708.9413452148438,1443.8861083984375,1614.9183349609375,189.02999877929688,1081.4661865234375,3545.498291015625
2022-02-10 00:00:00+00:00,713.5733642578125,1470.3997802734375,1644.94287109375,190.11000061035156,1080.3546142578125,3554.73779296875
2022-02-11 00:00:00+00:00,704.8021240234375,1464.3739013671875,1600.0919189453125,188.0,1078.2447509765625,3483.649658203125
2022-02-14 00:00:00+00:00,679.7203979492188,1420.8433837890625,1563.69970703125,182.58999633789062,1061.071044921875,3520.230712890625
2022-02-15 00:00:00+00:00,701.2542114257812,1463.3616943359375,1615.801513671875,187.58999633789062,1097.0972900390625,3599.47412109375
2022-02-16 00:00:00+00:00,711.3558959960938,1461.3851318359375,1611.199951171875,187.13999938964844,1094.8287353515625,3595.043212890625
2022-02-17 00:00:00+00:00,706.6253662109375,1452.466796875,1603.2989501953125,186.92999267578125,1108.6900634765625,3567.79541015625
2022-02-18 00:00:00+00:00,702.23974609375,1458.1070556640625,1586.7061767578125,186.63999938964844,1100.0238037109375,3576.94091796875
2022-02-21 00:00:00+00:00,699.6773681640625,1467.5074462890625,1608.7833251953125,186.2899932861328,1088.9075927734375,3506.701416015625
2022-02-22 00:00:00+00:00,689.1322021484375,1456.5162353515625,1612.1761474609375,185.27000427246094,1083.9617919921875,3381.3076171875
2022-02-23 00:00:00+00:00,694.2077026367188,1447.06787109375,1620.077392578125,185.0500030517578,1077.178466796875,3359.99951171875
2022-02-24 00:00:00+00:00,661.1924438476562,1368.4908447265625,1559.93505859375,178.36000061035156,1023.5020751953125,3207.1220703125
2022-02-25 00:00:00+00:00,678.6856079101562,1403.8746337890625,1575.2261962890625,180.85000610351562,1036.2974853515625,3319.41162109375
2022-02-28 00:00:00+00:00,676.5667114257812,1375.09521484375,1594.7469482421875,181.83999633789062,1070.5994873046875,3350.948486328125
2022-03-02 00:00:00+00:00,664.4939575195312,1324.9603271484375,1582.8487548828125,180.10000610351562,1088.294921875,3343.358642578125
2022-03-03 00:00:00+00:00,662.3258056640625,1321.826904296875,1599.6270751953125,178.86000061035156,1079.10693359375,3341.708984375
2022-03-04 00:00:00+00:00,644.2413330078125,1317.4884033203125,1601.9046630859375,176.25999450683594,1055.172607421875,3322.8056640625
2022-03-07 00:00:00+00:00,665.6272583007812,1277.283935546875,1617.2886962890625,172.3300018310547,1016.1519165039062,3285.611572265625
2022-03-08 00:00:00+00:00,673.1173095703125,1280.1763916015625,1652.937255859375,173.39999389648438,1014.3141479492188,3394.08251953125
2022-03-09 00:00:00+00:00,681.4943237304688,1321.9715576171875,1685.611083984375,176.97999572753906,1068.1265869140625,3424.865234375
2022-03-10 00:00:00+00:00,687.6539306640625,1342.74853515625,1697.277099609375,179.64999389648438,1085.4364013671875,3413.881591796875
2022-03-11 00:00:00+00:00,684.7958374023438,1346.7015380859375,1693.651611328125,179.97999572753906,1088.567138671875,3393.328125
2022-03-14 00:00:00+00:00,690.2655639648438,1390.810546875,1757.5120849609375,182.61000061035156,1097.505615234375,3434.670166015625
2022-03-15 00:00:00+00:00,692.9264526367188,1372.9259033203125,1709.7332763671875,180.60000610351562,1072.3690185546875,3388.378173828125
2022-03-16 00:00:00+00:00,701.6976928710938,1396.209716796875,1756.3038330078125,183.66000366210938,1090.472900390625,3446.832763671875
2022-03-17 00:00:00+00:00,712.4400024414062,1426.9656982421875,1723.9552001953125,186.7100067138672,1126.022705078125,3462.71923828125
2022-03-21 00:00:00+00:00,697.9526977539062,1433.1842041015625,1722.5145263671875,185.3800048828125,1119.5343017578125,3419.30224609375
2022-03-22 00:00:00+00:00,708.8428344726562,1440.5599365234375,1754.4447021484375,187.33999633789062,1148.4595947265625,3489.306640625
2022-03-23 00:00:00+00:00,694.749755859375,1426.1942138671875,1740.5013427734375,186.33999633789062,1152.1119384765625,3500.1015625
2022-03-24 00:00:00+00:00,696.1294555664062,1390.9071044921875,1753.7940673828125,186.08999633789062,1170.01171875,3535.409912109375
2022-03-25 00:00:00+00:00,699.0859985351562,1379.5784912109375,1744.359130859375,185.82000732421875,1177.81591796875,3495.434814453125
2022-03-28 00:00:00+00:00,722.4431762695312,1381.410400390625,1741.895751953125,186.32000732421875,1189.658203125,3495.67041015625
2022-03-29 00:00:00+00:00,744.0262451171875,1399.7288818359375,1753.1434326171875,187.22000122070312,1189.9305419921875,3493.454833984375
2022-03-30 00:00:00+00:00,738.6550903320312,1423.9766845703125,1769.828857421875,188.91000366210938,1212.798583984375,3518.156494140625
2022-03-31 00:00:00+00:00,744.0262451171875,1417.613525390625,1772.524658203125,188.8699951171875,1195.466064453125,3526.076171875
2022-04-01 00:00:00+00:00,747.52490234375,1451.98486328125,1769.4571533203125,190.47000122070312,1205.039794921875,3543.80078125
2022-04-04 00:00:00+00:00,756.6903076171875,1597.3763427734375,1750.30810546875,195.19000244140625,1208.6015625,3554.73779296875
2022-04-05 00:00:00+00:00,755.5076904296875,1550.5675048828125,1729.997314453125,194.5500030517578,1191.5186767578125,3596.6455078125
2022-04-06 00:00:00+00:00,764.4267578125,1495.2261962890625,1700.0191650390625,193.0,1188.342529296875,3540.595458984375
2022-04-07 00:00:00+00:00,751.3685302734375,1462.3492431640625,1683.4266357421875,191.25999450683594,1167.3802490234375,3473.46728515625
2022-04-08 00:00:00+00:00,751.07275390625,1460.3245849609375,1686.77294921875,192.75999450683594,1186.7998046875,3474.881103515625
2022-04-11 00:00:00+00:00,747.0813598632812,1442.4881591796875,1642.1077880859375,191.6699981689453,1184.3270263671875,3485.016357421875
2022-04-12 00:00:00+00:00,730.9187622070312,1439.9332275390625,1619.7054443359375,190.4199981689453,1162.0262451171875,3480.02001953125
2022-04-13 00:00:00+00:00,729.9332275390625,1412.4072265625,1625.3758544921875,189.5399932861328,1157.760986328125,3452.537109375
2022-04-18 00:00:00+00:00,718.9445190429688,1345.39990234375,1507.182861328125,186.22999572753906,1154.221923828125,3326.2939453125
2022-04-19 00:00:00+00:00,713.0313110351562,1294.059814453125,1451.967041015625,183.67999267578125,1198.211181640625,3273.35498046875
2022-04-20 00:00:00+00:00,728.6519165039062,1305.725830078125,1475.856689453125,185.86000061035156,1233.4432373046875,3353.399658203125
2022-04-21 00:00:00+00:00,725.1040649414062,1325.0567626953125,1504.765869140625,188.10000610351562,1262.3231201171875,3421.140869140625
2022-04-22 00:00:00+00:00,728.0606689453125,1306.9791259765625,1473.76513671875,186.08999633789062,1251.7513427734375,3405.961669921875
2022-04-25 00:00:00+00:00,728.6519165039062,1316.76513671875,1451.1304931640625,183.86000061035156,1222.8033447265625,3345.291748046875
2022-04-26 00:00:00+00:00,745.356689453125,1322.8392333984375,1469.628662109375,186.11000061035156,1259.3966064453125,3343.50048828125
2022-04-27 00:00:00+00:00,741.6116943359375,1323.3212890625,1443.415283203125,184.77999877929688,1260.6217041015625,3357.54833984375
2022-04-28 00:00:00+00:00,736.5361938476562,1322.164306640625,1471.115966796875,186.41000366210938,1279.4515380859375,3379.327392578125
2022-04-29 00:00:00+00:00,728.3070678710938,1334.939208984375,1457.1260986328125,185.42999267578125,1266.0211181640625,3343.877197265625
2022-05-02 00:00:00+00:00,730.6229858398438,1353.3541259765625,1432.4462890625,185.1199951171875,1261.5745849609375,3339.8232421875
2022-05-04 00:00:00+00:00,711.947265625,1307.3648681640625,1427.3804931640625,181.0500030517578,1222.190673828125,3280.755859375
2022-05-05 00:00:00+00:00,708.547119140625,1304.4241943359375,1473.4862060546875,181.00999450683594,1198.25634765625,3312.48193359375
2022-05-06 00:00:00+00:00,699.9730834960938,1270.342041015625,1434.166015625,177.94000244140625,1189.0684814453125,3236.30224609375
2022-05-09 00:00:00+00:00,701.2049560546875,1272.5113525390625,1459.728759765625,176.9499969482422,1142.629150390625,3248.087890625
2022-05-10 00:00:00+00:00,709.237060546875,1292.951171875,1443.60107421875,176.16000366210938,1122.82373046875,3242.10107421875
2022-05-11 00:00:00+00:00,712.3906860351562,1300.230224609375,1419.2003173828125,175.33999633789062,1111.32177734375,3216.88037109375
2022-05-12 00:00:00+00:00,695.1932373046875,1270.9212646484375,1402.5147705078125,171.72000122070312,1088.6806640625,3213.721923828125
2022-05-13 00:00:00+00:00,679.9175415039062,1259.5096435546875,1398.4246826171875,171.39999389648438,1101.0220947265625,3219.61474609375
2022-05-16 00:00:00+00:00,683.1697387695312,1272.9205322265625,1384.202392578125,172.1300048828125,1101.2943115234375,3183.693359375
2022-05-17 00:00:00+00:00,696.8193359375,1281.6011962890625,1411.4847412109375,176.44000244140625,1147.552001953125,3254.216064453125
2022-05-18 00:00:00+00:00,686.0770263671875,1281.503662109375,1402.886474609375,176.0500030517578,1151.7264404296875,3251.575927734375
2022-05-19 00:00:00+00:00,664.4939575195312,1255.3157958984375,1326.616455078125,171.6999969482422,1125.1832275390625,3075.41162109375
2022-05-20 00:00:00+00:00,677.9464111328125,1288.3797607421875,1352.64404296875,175.9199981689453,1190.7926025390625,3104.685546875
2022-05-23 00:00:00+00:00,675.9260864257812,1271.8477783203125,1364.960693359375,175.52999877929688,1182.82958984375,3131.79150390625
2022-05-24 00:00:00+00:00,668.3867797851562,1286.4290771484375,1339.4908447265625,175.08999633789062,1186.8905029296875,3099.971435546875
2022-05-25 00:00:00+00:00,678.2420654296875,1296.0362548828125,1311.0927734375,174.1300048828125,1185.1436767578125,3006.621337890625
2022-05-26 00:00:00+00:00,683.6132202148438,1333.001708984375,1323.641845703125,175.57000732421875,1173.8458251953125,3062.90673828125
2022-05-27 00:00:00+00:00,674.4970703125,1357.726806640625,1358.4072265625,177.10000610351562,1168.40087890625,3095.510498046875
2022-05-30 00:00:00+00:00,688.93505859375,1366.9925537109375,1419.2467041015625,180.42999267578125,1209.1007080078125,3203.66796875
2022-05-31 00:00:00+00:00,690.0684814453125,1354.703125,1412.483154296875,179.8699951171875,1194.5130615234375,3193.322021484375
2022-06-01 00:00:00+00:00,684.5988159179688,1360.4576416015625,1388.951171875,179.58999633789062,1194.89892578125,3184.63671875
2022-06-02 00:00:00+00:00,685.8800048828125,1350.9481201171875,1416.6165771484375,180.67999267578125,1236.09765625,3248.990478515625
2022-06-03 00:00:00+00:00,676.5667114257812,1346.2664794921875,1429.486083984375,180.2100067138672,1261.1434326171875,3265.26806640625
2022-06-06 00:00:00+00:00,673.0680541992188,1344.4620361328125,1437.3302001953125,180.14999389648438,1255.721435546875,3256.536376953125
2022-06-07 00:00:00+00:00,675.384033203125,1329.0029296875,1415.395263671875,178.55999755859375,1258.080810546875,3191.755859375
2022-06-08 00:00:00+00:00,653.702392578125,1333.6845703125,1409.1011962890625,178.0800018310547,1235.984130859375,3231.098876953125
2022-06-09 00:00:00+00:00,666.5635375976562,1343.73046875,1423.1920166015625,179.39999389648438,1269.8778076171875,3252.882080078125
2022-06-10 00:00:00+00:00,663.60693359375,1317.786376953125,1387.3070068359375,176.4600067138672,1231.5377197265625,3189.09814453125
2022-06-13 00:00:00+00:00,661.586669921875,1293.8905029296875,1338.176513671875,171.8699951171875,1208.2384033203125,3055.9306640625
2022-06-14 00:00:00+00:00,672.1810913085938,1279.6505126953125,1353.25390625,171.3000030517578,1192.44873046875,3047.340087890625
2022-06-15 00:00:00+00:00,672.2303466796875,1275.212646484375,1336.0157470703125,171.10000610351562,1178.02001953125,3043.306640625
2022-06-16 00:00:00+00:00,644.7340698242188,1249.70751953125,1312.53076171875,167.55999755859375,1161.5496826171875,2982.27490234375
2022-06-17 00:00:00+00:00,634.336669921875,1257.9490966796875,1303.230712890625,166.8699951171875,1175.1614990234375,2931.87451171875
2022-06-20 00:00:00+00:00,631.6265258789062,1289.55029296875,1328.4537353515625,167.30999755859375,1153.8590087890625,2954.1796875
2022-06-21 00:00:00+00:00,644.8325805664062,1303.59521484375,1362.0372314453125,170.25999450683594,1172.484619140625,3048.669189453125
2022-06-22 00:00:00+00:00,633.5482788085938,1297.4505615234375,1350.15380859375,168.0800018310547,1136.86669921875,3059.10986328125
2022-06-23 00:00:00+00:00,650.6472778320312,1302.229736328125,1364.4324951171875,169.7100067138672,1118.422607421875,3140.595703125
2022-06-24 00:00:00+00:00,661.4880981445312,1320.419921875,1353.7703857421875,171.16000366210938,1134.3486328125,3125.694091796875
2022-06-27 00:00:00+00:00,674.0535888671875,1322.8094482421875,1385.2403564453125,172.6199951171875,1130.9908447265625,3146.195556640625
2022-06-28 00:00:00+00:00,671.2941284179688,1312.7147216796875,1390.4541015625,172.64999389648438,1146.89404296875,3149.470703125
2022-06-29 00:00:00+00:00,677.847900390625,1310.8126220703125,1374.5782470703125,171.86000061035156,1170.6923828125,3123.226318359375
2022-06-30 00:00:00+00:00,675.0391235351562,1314.762939453125,1373.31005859375,171.60000610351562,1177.7252197265625,3101.015625
2022-07-01 00:00:00+00:00,663.70556640625,1320.37109375,1389.74951171875,171.63999938964844,1092.9002685546875,3146.575439453125
2022-07-04 00:00:00+00:00,672.0332641601562,1322.2242431640625,1397.8284912109375,172.6300048828125,1095.1688232421875,3070.594970703125
2022-07-05 00:00:00+00:00,674.54638671875,1319.24951171875,1386.508544921875,172.0399932861328,1104.039306640625,3052.798095703125
2022-07-06 00:00:00+00:00,683.908935546875,1337.4395751953125,1401.2572021484375,174.1199951171875,1094.32958984375,3094.988525390625
2022-07-07 00:00:00+00:00,676.8623046875,1361.38427734375,1407.8800048828125,175.5399932861328,1083.553466796875,3120.7109375
2022-07-08 00:00:00+00:00,685.091552734375,1362.6522216796875,1422.6754150390625,176.27999877929688,1085.0509033203125,3099.44970703125
2022-07-11 00:00:00+00:00,650.9921875,1371.4791259765625,1383.8782958984375,176.22999572753906,1099.7969970703125,2955.5087890625
2022-07-12 00:00:00+00:00,653.4066772460938,1357.4830322265625,1351.422119140625,175.10000610351562,1098.2314453125,2927.88818359375
2022-07-13 00:00:00+00:00,634.1888427734375,1324.3699951171875,1356.9173583984375,174.05999755859375,1078.7664794921875,2884.27392578125
2022-07-14 00:00:00+00:00,632.36572265625,1317.73779296875,1342.262939453125,173.92999267578125,1087.6595458984375,2853.8203125
2022-07-15 00:00:00+00:00,642.3687744140625,1328.466552734375,1343.671875,175.02000427246094,1089.7696533203125,2849.871337890625
2022-07-18 00:00:00+00:00,653.4559936523438,1314.3240966796875,1399.61328125,177.38999938964844,1099.0484619140625,2915.441162109375
2022-07-19 00:00:00+00:00,663.1634521484375,1314.8116455078125,1394.2117919921875,177.8800048828125,1105.7862548828125,2925.671630859375
2022-07-20 00:00:00+00:00,660.9461059570312,1331.3924560546875,1423.473876953125,179.52999877929688,1135.68701171875,3011.844970703125
2022-07-21 00:00:00+00:00,668.53466796875,1327.198486328125,1440.0074462890625,180.5399932861328,1128.1097412109375,3023.7412109375
2022-07-22 00:00:00+00:00,669.02734375,1358.1656494140625,1415.01953125,181.88999938964844,1135.7325439453125,3017.745849609375
2022-07-25 00:00:00+00:00,668.5839233398438,1362.16455078125,1412.483154296875,181.4600067138672,1098.2088623046875,3013.701416015625
2022-07-26 00:00:00+00:00,674.201416015625,1359.3848876953125,1363.21142578125,179.91000366210938,1098.7080078125,2965.30859375
2022-07-27 00:00:00+00:00,665.1345825195312,1369.772216796875,1381.905517578125,181.60000610351562,1097.6644287109375,3034.733154296875
2022-07-28 00:00:00+00:00,657.2010498046875,1381.915283203125,1425.44677734375,184.17999267578125,1114.86083984375,3102.92041015625
2022-07-29 00:00:00+00:00,668.140380859375,1398.83740234375,1455.7894287109375,186.5399932861328,1138.6136474609375,3142.319091796875
2022-08-01 00:00:00+00:00,687.4437255859375,1410.492919921875,1457.0574951171875,188.6300048828125,1168.28759765625,3139.369384765625
2022-08-02 00:00:00+00:00,679.8707885742188,1394.98486328125,1450.05908203125,188.6199951171875,1172.7342529296875,3132.70751953125
2022-08-03 00:00:00+00:00,686.1567993164062,1398.252197265625,1471.195556640625,189.11000061035156,1182.580078125,3178.10205078125
2022-08-04 00:00:00+00:00,687.295166015625,1396.5941162109375,1502.947265625,189.1699981689453,1166.9490966796875,3192.80517578125
2022-08-05 00:00:00+00:00,696.5508422851562,1391.8638916015625,1518.6822509765625,189.25,1149.752685546875,3202.41748046875
2022-08-08 00:00:00+00:00,697.2437744140625,1426.0008544921875,1521.265625,190.7899932861328,1164.7938232421875,3211.36328125
2022-08-10 00:00:00+00:00,708.0338134765625,1430.14599609375,1505.3427734375,191.0399932861328,1171.758544921875,3192.13916015625
2022-08-11 00:00:00+00:00,702.6387939453125,1449.0675048828125,1521.7822265625,192.33999633789062,1175.66064453125,3257.09033203125
2022-08-12 00:00:00+00:00,702.539794921875,1448.5311279296875,1497.4986572265625,192.86000061035156,1194.6719970703125,3237.1533203125
2022-08-16 00:00:00+00:00,696.996337890625,1465.112060546875,1499.706298828125,194.08999633789062,1202.9752197265625,3228.730712890625
2022-08-17 00:00:00+00:00,715.6561279296875,1472.6710205078125,1508.9124755859375,195.5500030517578,1209.2593994140625,3236.72509765625
2022-08-18 00:00:00+00:00,725.802734375,1474.426513671875,1487.0245361328125,195.7100067138672,1215.41796875,3217.834228515625
2022-08-19 00:00:00+00:00,724.9118041992188,1456.236572265625,1500.31689453125,193.61000061035156,1193.74755859375,3222.1171875
2022-08-22 00:00:00+00:00,720.2592163085938,1434.0960693359375,1480.1669921875,190.9499969482422,1190.4364013671875,3192.4248046875
2022-08-23 00:00:00+00:00,730.1583251953125,1429.658447265625,1448.9317626953125,192.19000244140625,1208.7957763671875,3125.855712890625
2022-08-24 00:00:00+00:00,731.2966918945312,1436.5345458984375,1444.3287353515625,192.6300048828125,1205.5760498046875,3098.01904296875
2022-08-25 00:00:00+00:00,733.5240478515625,1428.731689453125,1426.1513671875,191.77999877929688,1202.0595703125,3062.66455078125
2022-08-26 00:00:00+00:00,723.4764404296875,1428.9755859375,1429.3453369140625,191.9199981689453,1195.6427001953125,3066.470947265625
2022-08-29 00:00:00+00:00,713.3297729492188,1403.9093017578125,1373.169189453125,189.44000244140625,1186.348876953125,2981.154296875
2022-08-30 00:00:00+00:00,719.269287109375,1449.457763671875,1402.478271484375,193.9199981689453,1204.75390625,3055.955322265625
2022-09-01 00:00:00+00:00,727.634033203125,1435.851806640625,1375.470458984375,191.82000732421875,1169.3367919921875,2980.344970703125
2022-09-02 00:00:00+00:00,727.5845947265625,1448.87255859375,1364.9493408203125,191.61000061035156,1155.681396484375,2979.107666015625
2022-09-05 00:00:00+00:00,732.9301147460938,1458.1871337890625,1372.746337890625,192.97999572753906,1173.6297607421875,2981.96240234375
